Quarter,Postal code,Building type,Price per square meter (EUR/m2),"Number of sales, asset transfer tax data starting from 2020",PostalCode,Year,Population,AverageIncome
2018Q2,01300  Tikkurila (Vantaa),"Blocks of flats, three-room flat+",2985.0,19.0,01300,2018,20698.0,26388.0
2018Q2,01300  Tikkurila (Vantaa),Terraced houses total,2902.0,19.0,01300,2018,20698.0,26388.0
2018Q2,01340  Leinel� (Vantaa),"Blocks of flats, one-room flat",,,01340,2018,2095.0,24016.0
2018Q2,01340  Leinel� (Vantaa),"Blocks of flats, two-room flat",,,01340,2018,2095.0,24016.0
2018Q2,01340  Leinel� (Vantaa),"Blocks of flats, three-room flat+",,,01340,2018,2095.0,24016.0
2018Q2,01340  Leinel� (Vantaa),Terraced houses total,,,01340,2018,2095.0,24016.0
2018Q2,01350  Hiekkaharju (Vantaa),"Blocks of flats, one-room flat",3903.0,9.0,01350,2018,10261.0,25761.0
2018Q2,01350  Hiekkaharju (Vantaa),"Blocks of flats, two-room flat",3062.0,17.0,01350,2018,10261.0,25761.0
2018Q2,01350  Hiekkaharju (Vantaa),"Blocks of flats, three-room flat+",2092.0,13.0,01350,2018,10261.0,25761.0
2018Q2,01350  Hiekkaharju (Vantaa),Terraced houses total,2316.0,12.0,01350,2018,10261.0,25761.0
2018Q2,01360  Koivukyl�-Havukoski (Vantaa),"Blocks of flats, one-room flat",,5.0,01360,2018,12027.0,22014.0
2018Q2,01360  Koivukyl�-Havukoski (Vantaa),"Blocks of flats, two-room flat",1850.0,22.0,01360,2018,12027.0,22014.0
2018Q2,01360  Koivukyl�-Havukoski (Vantaa),"Blocks of flats, three-room flat+",1682.0,20.0,01360,2018,12027.0,22014.0
2018Q2,01360  Koivukyl�-Havukoski (Vantaa),Terraced houses total,2706.0,7.0,01360,2018,12027.0,22014.0
2018Q2,01370  Jokiniemi (Vantaa),"Blocks of flats, one-room flat",,,01370,2018,6605.0,23555.0
2018Q2,01370  Jokiniemi (Vantaa),"Blocks of flats, two-room flat",,5.0,01370,2018,6605.0,23555.0
2018Q2,01370  Jokiniemi (Vantaa),"Blocks of flats, three-room flat+",,5.0,01370,2018,6605.0,23555.0
2018Q2,01370  Jokiniemi (Vantaa),Terraced houses total,3014.0,7.0,01370,2018,6605.0,23555.0
2018Q2,01380  Kuusikko-Hakkila (Vantaa),"Blocks of flats, one-room flat",,,01380,2018,1950.0,30556.0
2018Q2,01380  Kuusikko-Hakkila (Vantaa),"Blocks of flats, two-room flat",,,01380,2018,1950.0,30556.0
2018Q2,01380  Kuusikko-Hakkila (Vantaa),"Blocks of flats, three-room flat+",,,01380,2018,1950.0,30556.0
2018Q2,01380  Kuusikko-Hakkila (Vantaa),Terraced houses total,,5.0,01380,2018,1950.0,30556.0
2018Q2,01390  Ruskeasanta-Ilola (Vantaa),"Blocks of flats, one-room flat",,,01390,2018,9159.0,30136.0
2018Q2,01390  Ruskeasanta-Ilola (Vantaa),"Blocks of flats, two-room flat",,,01390,2018,9159.0,30136.0
2018Q2,01390  Ruskeasanta-Ilola (Vantaa),"Blocks of flats, three-room flat+",,1.0,01390,2018,9159.0,30136.0
2018Q2,01390  Ruskeasanta-Ilola (Vantaa),Terraced houses total,3185.0,25.0,01390,2018,9159.0,30136.0
2018Q2,01400  Rekola (Vantaa),"Blocks of flats, one-room flat",,,01400,2018,8927.0,26195.0
2018Q2,01400  Rekola (Vantaa),"Blocks of flats, two-room flat",,2.0,01400,2018,8927.0,26195.0
2018Q2,01400  Rekola (Vantaa),"Blocks of flats, three-room flat+",,2.0,01400,2018,8927.0,26195.0
2018Q2,01400  Rekola (Vantaa),Terraced houses total,2763.0,7.0,01400,2018,8927.0,26195.0
2018Q2,01420  P�iv�kumpu (Vantaa),"Blocks of flats, one-room flat",,,01420,2018,3229.0,29835.0
2018Q2,01420  P�iv�kumpu (Vantaa),"Blocks of flats, two-room flat",,,01420,2018,3229.0,29835.0
2018Q2,01420  P�iv�kumpu (Vantaa),"Blocks of flats, three-room flat+",,,01420,2018,3229.0,29835.0
2018Q2,01420  P�iv�kumpu (Vantaa),Terraced houses total,,1.0,01420,2018,3229.0,29835.0
2018Q2,01450  Korso (Vantaa),"Blocks of flats, one-room flat",,2.0,01450,2018,18149.0,26056.0
2018Q2,01450  Korso (Vantaa),"Blocks of flats, two-room flat",2406.0,16.0,01450,2018,18149.0,26056.0
2018Q2,01450  Korso (Vantaa),"Blocks of flats, three-room flat+",2057.0,7.0,01450,2018,18149.0,26056.0
2018Q2,01450  Korso (Vantaa),Terraced houses total,2734.0,35.0,01450,2018,18149.0,26056.0
2018Q2,01480  Mikkola (Vantaa),"Blocks of flats, one-room flat",,2.0,01480,2018,6416.0,25078.0
2018Q2,01480  Mikkola (Vantaa),"Blocks of flats, two-room flat",,3.0,01480,2018,6416.0,25078.0
2018Q2,01480  Mikkola (Vantaa),"Blocks of flats, three-room flat+",,3.0,01480,2018,6416.0,25078.0
2018Q2,01480  Mikkola (Vantaa),Terraced houses total,3004.0,8.0,01480,2018,6416.0,25078.0
2018Q2,01490  Nikinm�ki (Vantaa),"Blocks of flats, one-room flat",,,01490,2018,4314.0,31821.0
2018Q2,01490  Nikinm�ki (Vantaa),"Blocks of flats, two-room flat",,,01490,2018,4314.0,31821.0
2018Q2,01490  Nikinm�ki (Vantaa),"Blocks of flats, three-room flat+",,,01490,2018,4314.0,31821.0
2018Q2,01490  Nikinm�ki (Vantaa),Terraced houses total,,5.0,01490,2018,4314.0,31821.0
2018Q2,01510  Kirkonkyl�-Verom�ki (Vantaa),"Blocks of flats, one-room flat",,,01510,2018,6320.0,27095.0
2018Q2,01510  Kirkonkyl�-Verom�ki (Vantaa),"Blocks of flats, two-room flat",4045.0,6.0,01510,2018,6320.0,27095.0
2018Q2,01510  Kirkonkyl�-Verom�ki (Vantaa),"Blocks of flats, three-room flat+",3769.0,8.0,01510,2018,6320.0,27095.0
2018Q2,01510  Kirkonkyl�-Verom�ki (Vantaa),Terraced houses total,,2.0,01510,2018,6320.0,27095.0
2018Q2,01520  Tammisto (Vantaa),"Blocks of flats, one-room flat",,,01520,2018,7833.0,30731.0
2018Q2,01520  Tammisto (Vantaa),"Blocks of flats, two-room flat",4248.0,9.0,01520,2018,7833.0,30731.0
2018Q2,01520  Tammisto (Vantaa),"Blocks of flats, three-room flat+",3694.0,18.0,01520,2018,7833.0,30731.0
2018Q2,01520  Tammisto (Vantaa),Terraced houses total,3957.0,18.0,01520,2018,7833.0,30731.0
2018Q2,01530  Veromiehenkyl� (Vantaa),"Blocks of flats, one-room flat",,,01530,2018,627.0,22130.0
2018Q2,01530  Veromiehenkyl� (Vantaa),"Blocks of flats, two-room flat",,,01530,2018,627.0,22130.0
2018Q2,01530  Veromiehenkyl� (Vantaa),"Blocks of flats, three-room flat+",,,01530,2018,627.0,22130.0
2018Q2,01530  Veromiehenkyl� (Vantaa),Terraced houses total,,,01530,2018,627.0,22130.0
2018Q2,01600  Myyrm�ki (Vantaa),"Blocks of flats, one-room flat",3887.0,10.0,01600,2018,17300.0,23468.0
2018Q2,01600  Myyrm�ki (Vantaa),"Blocks of flats, two-room flat",2561.0,28.0,01600,2018,17300.0,23468.0
2018Q2,01600  Myyrm�ki (Vantaa),"Blocks of flats, three-room flat+",2438.0,32.0,01600,2018,17300.0,23468.0
2018Q2,01600  Myyrm�ki (Vantaa),Terraced houses total,,,01600,2018,17300.0,23468.0
2018Q2,01610  Kaivoksela (Vantaa),"Blocks of flats, one-room flat",,5.0,01610,2018,5326.0,25617.0
2018Q2,01610  Kaivoksela (Vantaa),"Blocks of flats, two-room flat",2973.0,14.0,01610,2018,5326.0,25617.0
2018Q2,01610  Kaivoksela (Vantaa),"Blocks of flats, three-room flat+",2581.0,9.0,01610,2018,5326.0,25617.0
2018Q2,01610  Kaivoksela (Vantaa),Terraced houses total,,1.0,01610,2018,5326.0,25617.0
2018Q2,01620  Martinlaakso (Vantaa),"Blocks of flats, one-room flat",2969.0,7.0,01620,2018,12329.0,24306.0
2018Q2,01620  Martinlaakso (Vantaa),"Blocks of flats, two-room flat",2489.0,19.0,01620,2018,12329.0,24306.0
2018Q2,01620  Martinlaakso (Vantaa),"Blocks of flats, three-room flat+",1990.0,26.0,01620,2018,12329.0,24306.0
2018Q2,01620  Martinlaakso (Vantaa),Terraced houses total,2371.0,6.0,01620,2018,12329.0,24306.0
2018Q2,01630  H�meenkyl� (Vantaa),"Blocks of flats, one-room flat",,,01630,2018,2060.0,31656.0
2018Q2,01630  H�meenkyl� (Vantaa),"Blocks of flats, two-room flat",,1.0,01630,2018,2060.0,31656.0
2018Q2,01630  H�meenkyl� (Vantaa),"Blocks of flats, three-room flat+",,1.0,01630,2018,2060.0,31656.0
2018Q2,01630  H�meenkyl� (Vantaa),Terraced houses total,2736.0,8.0,01630,2018,2060.0,31656.0
2018Q2,01640  H�mevaara (Vantaa),"Blocks of flats, one-room flat",,1.0,01640,2018,3602.0,31662.0
2018Q2,01640  H�mevaara (Vantaa),"Blocks of flats, two-room flat",,5.0,01640,2018,3602.0,31662.0
2018Q2,01640  H�mevaara (Vantaa),"Blocks of flats, three-room flat+",,2.0,01640,2018,3602.0,31662.0
2018Q2,01640  H�mevaara (Vantaa),Terraced houses total,,5.0,01640,2018,3602.0,31662.0
2018Q2,01650  Vapaala (Vantaa),"Blocks of flats, one-room flat",,4.0,01650,2018,4087.0,29503.0
2018Q2,01650  Vapaala (Vantaa),"Blocks of flats, two-room flat",1893.0,9.0,01650,2018,4087.0,29503.0
2018Q2,01650  Vapaala (Vantaa),"Blocks of flats, three-room flat+",1509.0,7.0,01650,2018,4087.0,29503.0
2018Q2,01650  Vapaala (Vantaa),Terraced houses total,,4.0,01650,2018,4087.0,29503.0
2018Q2,01660  Varisto (Vantaa),"Blocks of flats, one-room flat",,,01660,2018,2317.0,26528.0
2018Q2,01660  Varisto (Vantaa),"Blocks of flats, two-room flat",,,01660,2018,2317.0,26528.0
2018Q2,01660  Varisto (Vantaa),"Blocks of flats, three-room flat+",,,01660,2018,2317.0,26528.0
2018Q2,01660  Varisto (Vantaa),Terraced houses total,,3.0,01660,2018,2317.0,26528.0
2018Q2,01670  Vantaanlaakso (Vantaa),"Blocks of flats, one-room flat",,1.0,01670,2018,2844.0,30848.0
2018Q2,01670  Vantaanlaakso (Vantaa),"Blocks of flats, two-room flat",,2.0,01670,2018,2844.0,30848.0
2018Q2,01670  Vantaanlaakso (Vantaa),"Blocks of flats, three-room flat+",,2.0,01670,2018,2844.0,30848.0
2018Q2,01670  Vantaanlaakso (Vantaa),Terraced houses total,2886.0,12.0,01670,2018,2844.0,30848.0
2018Q2,01680  Askisto (Vantaa),"Blocks of flats, one-room flat",,,01680,2018,2078.0,30835.0
2018Q2,01680  Askisto (Vantaa),"Blocks of flats, two-room flat",,,01680,2018,2078.0,30835.0
2018Q2,01680  Askisto (Vantaa),"Blocks of flats, three-room flat+",,,01680,2018,2078.0,30835.0
2018Q2,01680  Askisto (Vantaa),Terraced houses total,,5.0,01680,2018,2078.0,30835.0
2018Q2,01690  Yl�st� (Vantaa),"Blocks of flats, one-room flat",,,01690,2018,4831.0,35417.0
2018Q2,01690  Yl�st� (Vantaa),"Blocks of flats, two-room flat",,,01690,2018,4831.0,35417.0
2018Q2,01690  Yl�st� (Vantaa),"Blocks of flats, three-room flat+",,,01690,2018,4831.0,35417.0
2018Q2,01690  Yl�st� (Vantaa),Terraced houses total,3325.0,13.0,01690,2018,4831.0,35417.0
2018Q2,01700  Kivist� (Vantaa),"Blocks of flats, one-room flat",,2.0,01700,2018,8085.0,28935.0
2018Q2,01700  Kivist� (Vantaa),"Blocks of flats, two-room flat",,1.0,01700,2018,8085.0,28935.0
2018Q2,01700  Kivist� (Vantaa),"Blocks of flats, three-room flat+",,3.0,01700,2018,8085.0,28935.0
2018Q2,01700  Kivist� (Vantaa),Terraced houses total,3734.0,10.0,01700,2018,8085.0,28935.0
2018Q2,01710  P�hkin�rinne (Vantaa),"Blocks of flats, one-room flat",,2.0,01710,2018,4914.0,25421.0
2018Q2,01710  P�hkin�rinne (Vantaa),"Blocks of flats, two-room flat",2440.0,18.0,01710,2018,4914.0,25421.0
2018Q2,01710  P�hkin�rinne (Vantaa),"Blocks of flats, three-room flat+",2331.0,9.0,01710,2018,4914.0,25421.0
2018Q2,01710  P�hkin�rinne (Vantaa),Terraced houses total,,4.0,01710,2018,4914.0,25421.0
2018Q2,01720  Petikko (Vantaa),"Blocks of flats, one-room flat",,,01720,2018,62.0,22846.0
2018Q2,01720  Petikko (Vantaa),"Blocks of flats, two-room flat",,1.0,01720,2018,62.0,22846.0
2018Q2,01720  Petikko (Vantaa),"Blocks of flats, three-room flat+",,,01720,2018,62.0,22846.0
2018Q2,01720  Petikko (Vantaa),Terraced houses total,,,01720,2018,62.0,22846.0
2018Q2,01730  Vantaanpuisto (Vantaa),"Blocks of flats, one-room flat",,1.0,01730,2018,2636.0,29639.0
2018Q2,01730  Vantaanpuisto (Vantaa),"Blocks of flats, two-room flat",,5.0,01730,2018,2636.0,29639.0
2018Q2,01730  Vantaanpuisto (Vantaa),"Blocks of flats, three-room flat+",,,01730,2018,2636.0,29639.0
2018Q2,01730  Vantaanpuisto (Vantaa),Terraced houses total,,4.0,01730,2018,2636.0,29639.0
2018Q2,01740  Tuupakan teollisuusalue (Vantaa),"Blocks of flats, one-room flat",,,01740,2018,190.0,28305.0
2018Q2,01740  Tuupakan teollisuusalue (Vantaa),"Blocks of flats, two-room flat",,,01740,2018,190.0,28305.0
2018Q2,01740  Tuupakan teollisuusalue (Vantaa),"Blocks of flats, three-room flat+",,,01740,2018,190.0,28305.0
2018Q2,01740  Tuupakan teollisuusalue (Vantaa),Terraced houses total,,,01740,2018,190.0,28305.0
2018Q2,01750  Keimola (Vantaa),"Blocks of flats, one-room flat",,,01750,2018,844.0,29941.0
2018Q2,01750  Keimola (Vantaa),"Blocks of flats, two-room flat",,,01750,2018,844.0,29941.0
2018Q2,01750  Keimola (Vantaa),"Blocks of flats, three-room flat+",,,01750,2018,844.0,29941.0
2018Q2,01750  Keimola (Vantaa),Terraced houses total,,2.0,01750,2018,844.0,29941.0
2018Q2,01760  Seutula (Vantaa),"Blocks of flats, one-room flat",,,01760,2018,2051.0,28470.0
2018Q2,01760  Seutula (Vantaa),"Blocks of flats, two-room flat",,,01760,2018,2051.0,28470.0
2018Q2,01760  Seutula (Vantaa),"Blocks of flats, three-room flat+",,,01760,2018,2051.0,28470.0
2018Q2,01760  Seutula (Vantaa),Terraced houses total,,1.0,01760,2018,2051.0,28470.0
2018Q2,01800  Klaukkala Keskus (Nurmij�rvi),"Blocks of flats, one-room flat",,2.0,01800,2018,9074.0,28681.0
2018Q2,01800  Klaukkala Keskus (Nurmij�rvi),"Blocks of flats, two-room flat",2721.0,6.0,01800,2018,9074.0,28681.0
2018Q2,01800  Klaukkala Keskus (Nurmij�rvi),"Blocks of flats, three-room flat+",,5.0,01800,2018,9074.0,28681.0
2018Q2,01800  Klaukkala Keskus (Nurmij�rvi),Terraced houses total,2178.0,12.0,01800,2018,9074.0,28681.0
2018Q2,01820  Haikala (Nurmij�rvi),"Blocks of flats, one-room flat",,,01820,2018,3336.0,30520.0
2018Q2,01820  Haikala (Nurmij�rvi),"Blocks of flats, two-room flat",,,01820,2018,3336.0,30520.0
2018Q2,01820  Haikala (Nurmij�rvi),"Blocks of flats, three-room flat+",,,01820,2018,3336.0,30520.0
2018Q2,01820  Haikala (Nurmij�rvi),Terraced houses total,2189.0,18.0,01820,2018,3336.0,30520.0
2018Q2,01830  Leps�m� (Nurmij�rvi),"Blocks of flats, one-room flat",,,01830,2018,2419.0,30614.0
2018Q2,01830  Leps�m� (Nurmij�rvi),"Blocks of flats, two-room flat",,,01830,2018,2419.0,30614.0
2018Q2,01830  Leps�m� (Nurmij�rvi),"Blocks of flats, three-room flat+",,,01830,2018,2419.0,30614.0
2018Q2,01830  Leps�m� (Nurmij�rvi),Terraced houses total,,1.0,01830,2018,2419.0,30614.0
2018Q2,01840  Klaukkala (Nurmij�rvi),"Blocks of flats, one-room flat",,,01840,2018,3991.0,32302.0
2018Q2,01840  Klaukkala (Nurmij�rvi),"Blocks of flats, two-room flat",,,01840,2018,3991.0,32302.0
2018Q2,01840  Klaukkala (Nurmij�rvi),"Blocks of flats, three-room flat+",,,01840,2018,3991.0,32302.0
2018Q2,01840  Klaukkala (Nurmij�rvi),Terraced houses total,2416.0,8.0,01840,2018,3991.0,32302.0
2018Q2,01860  Perttula (Nurmij�rvi),"Blocks of flats, one-room flat",,,01860,2018,2075.0,28821.0
2018Q2,01860  Perttula (Nurmij�rvi),"Blocks of flats, two-room flat",,,01860,2018,2075.0,28821.0
2018Q2,01860  Perttula (Nurmij�rvi),"Blocks of flats, three-room flat+",,,01860,2018,2075.0,28821.0
2018Q2,01860  Perttula (Nurmij�rvi),Terraced houses total,,,01860,2018,2075.0,28821.0
2018Q2,01900  Nurmij�rvi Keskus (Nurmij�rvi),"Blocks of flats, one-room flat",,2.0,01900,2018,8953.0,29077.0
2018Q2,01900  Nurmij�rvi Keskus (Nurmij�rvi),"Blocks of flats, two-room flat",2053.0,10.0,01900,2018,8953.0,29077.0
2018Q2,01900  Nurmij�rvi Keskus (Nurmij�rvi),"Blocks of flats, three-room flat+",,2.0,01900,2018,8953.0,29077.0
2018Q2,01900  Nurmij�rvi Keskus (Nurmij�rvi),Terraced houses total,2239.0,9.0,01900,2018,8953.0,29077.0
2018Q2,01940  Palojoki (Nurmij�rvi),"Blocks of flats, one-room flat",,,01940,2018,781.0,29050.0
2018Q2,01940  Palojoki (Nurmij�rvi),"Blocks of flats, two-room flat",,,01940,2018,781.0,29050.0
2018Q2,01940  Palojoki (Nurmij�rvi),"Blocks of flats, three-room flat+",,,01940,2018,781.0,29050.0
2018Q2,01940  Palojoki (Nurmij�rvi),Terraced houses total,,,01940,2018,781.0,29050.0
2018Q2,02100  Tapiola (Espoo),"Blocks of flats, one-room flat",,5.0,02100,2018,5193.0,36532.0
2018Q2,02100  Tapiola (Espoo),"Blocks of flats, two-room flat",5568.0,10.0,02100,2018,5193.0,36532.0
2018Q2,02100  Tapiola (Espoo),"Blocks of flats, three-room flat+",4985.0,13.0,02100,2018,5193.0,36532.0
2018Q2,02100  Tapiola (Espoo),Terraced houses total,,,02100,2018,5193.0,36532.0
2018Q2,02110  Otsolahti (Espoo),"Blocks of flats, one-room flat",,4.0,02110,2018,2779.0,34232.0
2018Q2,02110  Otsolahti (Espoo),"Blocks of flats, two-room flat",,4.0,02110,2018,2779.0,34232.0
2018Q2,02110  Otsolahti (Espoo),"Blocks of flats, three-room flat+",4822.0,7.0,02110,2018,2779.0,34232.0
2018Q2,02110  Otsolahti (Espoo),Terraced houses total,,2.0,02110,2018,2779.0,34232.0
2018Q2,02120  L�nsikorkee-Suvikumpu (Espoo),"Blocks of flats, one-room flat",,3.0,02120,2018,2768.0,33887.0
2018Q2,02120  L�nsikorkee-Suvikumpu (Espoo),"Blocks of flats, two-room flat",4302.0,6.0,02120,2018,2768.0,33887.0
2018Q2,02120  L�nsikorkee-Suvikumpu (Espoo),"Blocks of flats, three-room flat+",4132.0,12.0,02120,2018,2768.0,33887.0
2018Q2,02120  L�nsikorkee-Suvikumpu (Espoo),Terraced houses total,,1.0,02120,2018,2768.0,33887.0
2018Q2,02130  Pohjois-Tapiola (Espoo),"Blocks of flats, one-room flat",,,02130,2018,6354.0,40252.0
2018Q2,02130  Pohjois-Tapiola (Espoo),"Blocks of flats, two-room flat",4186.0,7.0,02130,2018,6354.0,40252.0
2018Q2,02130  Pohjois-Tapiola (Espoo),"Blocks of flats, three-room flat+",,6.0,02130,2018,6354.0,40252.0
2018Q2,02130  Pohjois-Tapiola (Espoo),Terraced houses total,3552.0,7.0,02130,2018,6354.0,40252.0
2018Q2,02140  Laajalahti (Espoo),"Blocks of flats, one-room flat",,,02140,2018,3711.0,35880.0
2018Q2,02140  Laajalahti (Espoo),"Blocks of flats, two-room flat",,,02140,2018,3711.0,35880.0
2018Q2,02140  Laajalahti (Espoo),"Blocks of flats, three-room flat+",,1.0,02140,2018,3711.0,35880.0
2018Q2,02140  Laajalahti (Espoo),Terraced houses total,3346.0,11.0,02140,2018,3711.0,35880.0
2018Q2,02150  Otaniemi (Espoo),"Blocks of flats, one-room flat",,,02150,2018,3749.0,13962.0
2018Q2,02150  Otaniemi (Espoo),"Blocks of flats, two-room flat",,1.0,02150,2018,3749.0,13962.0
2018Q2,02150  Otaniemi (Espoo),"Blocks of flats, three-room flat+",,1.0,02150,2018,3749.0,13962.0
2018Q2,02150  Otaniemi (Espoo),Terraced houses total,,,02150,2018,3749.0,13962.0
2018Q2,02160  Westend (Espoo),"Blocks of flats, one-room flat",,,02160,2018,3124.0,79058.0
2018Q2,02160  Westend (Espoo),"Blocks of flats, two-room flat",,2.0,02160,2018,3124.0,79058.0
2018Q2,02160  Westend (Espoo),"Blocks of flats, three-room flat+",,4.0,02160,2018,3124.0,79058.0
2018Q2,02160  Westend (Espoo),Terraced houses total,4322.0,11.0,02160,2018,3124.0,79058.0
2018Q2,02170  Haukilahti (Espoo),"Blocks of flats, one-room flat",,2.0,02170,2018,5671.0,44892.0
2018Q2,02170  Haukilahti (Espoo),"Blocks of flats, two-room flat",,5.0,02170,2018,5671.0,44892.0
2018Q2,02170  Haukilahti (Espoo),"Blocks of flats, three-room flat+",4083.0,12.0,02170,2018,5671.0,44892.0
2018Q2,02170  Haukilahti (Espoo),Terraced houses total,4401.0,14.0,02170,2018,5671.0,44892.0
2018Q2,02180  Mankkaa (Espoo),"Blocks of flats, one-room flat",,,02180,2018,7623.0,42667.0
2018Q2,02180  Mankkaa (Espoo),"Blocks of flats, two-room flat",,,02180,2018,7623.0,42667.0
2018Q2,02180  Mankkaa (Espoo),"Blocks of flats, three-room flat+",,,02180,2018,7623.0,42667.0
2018Q2,02180  Mankkaa (Espoo),Terraced houses total,3773.0,23.0,02180,2018,7623.0,42667.0
2018Q2,02200  Niittykumpu (Espoo),"Blocks of flats, one-room flat",,1.0,02200,2018,8605.0,33830.0
2018Q2,02200  Niittykumpu (Espoo),"Blocks of flats, two-room flat",4419.0,14.0,02200,2018,8605.0,33830.0
2018Q2,02200  Niittykumpu (Espoo),"Blocks of flats, three-room flat+",4389.0,12.0,02200,2018,8605.0,33830.0
2018Q2,02200  Niittykumpu (Espoo),Terraced houses total,3739.0,16.0,02200,2018,8605.0,33830.0
2018Q2,02210  Olari (Espoo),"Blocks of flats, one-room flat",3951.0,7.0,02210,2018,11648.0,29767.0
2018Q2,02210  Olari (Espoo),"Blocks of flats, two-room flat",3198.0,17.0,02210,2018,11648.0,29767.0
2018Q2,02210  Olari (Espoo),"Blocks of flats, three-room flat+",2612.0,19.0,02210,2018,11648.0,29767.0
2018Q2,02210  Olari (Espoo),Terraced houses total,3374.0,25.0,02210,2018,11648.0,29767.0
2018Q2,02230  Matinkyl� (Espoo),"Blocks of flats, one-room flat",4602.0,8.0,02230,2018,21773.0,31470.0
2018Q2,02230  Matinkyl� (Espoo),"Blocks of flats, two-room flat",4499.0,22.0,02230,2018,21773.0,31470.0
2018Q2,02230  Matinkyl� (Espoo),"Blocks of flats, three-room flat+",3601.0,24.0,02230,2018,21773.0,31470.0
2018Q2,02230  Matinkyl� (Espoo),Terraced houses total,4188.0,24.0,02230,2018,21773.0,31470.0
2018Q2,02240  Friisil� (Espoo),"Blocks of flats, one-room flat",,,02240,2018,2316.0,48043.0
2018Q2,02240  Friisil� (Espoo),"Blocks of flats, two-room flat",,,02240,2018,2316.0,48043.0
2018Q2,02240  Friisil� (Espoo),"Blocks of flats, three-room flat+",,,02240,2018,2316.0,48043.0
2018Q2,02240  Friisil� (Espoo),Terraced houses total,4303.0,6.0,02240,2018,2316.0,48043.0
2018Q2,02250  Henttaa (Espoo),"Blocks of flats, one-room flat",,,02250,2018,4623.0,29031.0
2018Q2,02250  Henttaa (Espoo),"Blocks of flats, two-room flat",,,02250,2018,4623.0,29031.0
2018Q2,02250  Henttaa (Espoo),"Blocks of flats, three-room flat+",,,02250,2018,4623.0,29031.0
2018Q2,02250  Henttaa (Espoo),Terraced houses total,,,02250,2018,4623.0,29031.0
2018Q2,02260  Kaitaa (Espoo),"Blocks of flats, one-room flat",,,02260,2018,3731.0,34004.0
2018Q2,02260  Kaitaa (Espoo),"Blocks of flats, two-room flat",,2.0,02260,2018,3731.0,34004.0
